,,,,,,,,,,,,,,,,,,,,,,,,,,
업종코드-10차 표준산업분류 연계표,,,,,,,,,,,,,,,,,,,,,,,,,,
일련번호,,,,,,,,,,,,,,,,,,,,,,,,세부설명,,
,"2021년 귀속
업종코드",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,"표준산업
분류",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,메인,,,
383,281202,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,281,"구조용 금속제품, 탱크 및 증기발생기 제조업",2812,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",산업용 난방보일러 및 방열기 제조업,1,25121,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2512,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",산업용 난방보일러 및 방열기 제조업,2,,방열기,,
384,281204,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,281,"구조용 금속제품, 탱크 및 증기발생기 제조업",2812,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",금속 탱크 및 저장 용기 제조업,1,25122,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2512,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",금속 탱크 및 저장 용기 제조업,1,,,,
385,281205,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,281,"구조용 금속제품, 탱크 및 증기발생기 제조업",2812,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",압축 및 액화 가스 용기 제조업,1,25123,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2512,"산업용 난방 보일러, 금속탱크 및 유사 용기 제조업",압축 및 액화 가스 용기 제조업,1,,,,
386,281300,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,281,"구조용 금속제품, 탱크 및 증기발생기 제조업",2813,핵반응기 및 증기보일러 제조업,핵반응기 및 증기보일러 제조업,1,25130,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2513,핵반응기 및 증기보일러 제조업,핵반응기 및 증기보일러 제조업,1,,,,
387,289101,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2891,"금속 단조, 압형 및 분말 야금제품 제조업",분말 야금제품 제조업,1,25911,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말 야금제품 제조업",분말 야금제품 제조업,1,,,,
388,289102,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2891,"금속 단조, 압형 및 분말 야금제품 제조업",금속 단조제품 제조업,1,25912,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말 야금제품 제조업",금속 단조제품 제조업,1,,,,
389,289103,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2891,"금속 단조, 압형 및 분말 야금제품 제조업",자동차용 금속 압형제품 제조업,1,25913,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말 야금제품 제조업",자동차용 금속 압형제품 제조업,1,,,,
390,289104,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2891,"금속 단조, 압형 및 분말 야금제품 제조업",그 외 금속 압형제품 제조업,1,25914,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말 야금제품 제조업",그 외 금속 압형제품 제조업,1,,,,
391,289201,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",그 외 기타 금속 가공업,1,25929,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",그 외 기타 금속 가공업,3,,금속용접처리,,
392,289202,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",도장 및 기타 피막 처리업,1,25923,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",도장 및 기타 피막 처리업,1,,,,
393,289205,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",절삭 가공 및 유사 처리업,1,25924,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",절삭 가공 및 유사 처리업,2,1,,,
394,289206,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",금속 열처리업,1,25921,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",금속 열처리업,1,,,,
395,289207,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",도금업,1,25922,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",도금업,1,,,,
396,289208,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2892,"금속 열처리, 도금 및 기타 금속 가공업",그 외 기타 금속 가공업,1,25929,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2592,"금속 열처리, 도금 및 기타 금속 가공업",그 외 기타 금속 가공업,3,1,,,
397,289301,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",비동력식 수공구 제조업,1,25933,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",비동력식 수공구 제조업,2,,농업용 및 정원용,,
398,289302,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",일반 철물 제조업,1,25932,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",일반 철물 제조업,2,1,,,
399,289303,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",톱 및 호환성 공구 제조업,1,25934,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",톱 및 호환성 공구 제조업,1,,,,
400,289304,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",날붙이 제조업,1,25931,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",날붙이 제조업,1,,,,
401,289305,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",일반 철물 제조업,1,25932,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",일반 철물 제조업,2,,자물쇠 및 열쇠,,
402,289306,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2893,"날붙이, 수공구 및 일반 철물 제조업",비동력식 수공구 제조업,1,25933,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반 철물 제조업",비동력식 수공구 제조업,2,1,,,
403,289901,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,"금속 파스너, 스프링 및 금속선 가공제품 제조업",금속선 가공제품 제조업,1,25944,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2594,"금속 파스너, 스프링 및 금속선 가공제품 제조업",금속선 가공제품 제조업,1,,,,
404,289902,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,금속 캔 및 기타 포장용기 제조업,1,25991,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,금속 캔 및 기타 포장용기 제조업,1,,,,
405,289903,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,수동식 식품 가공 기기 및 금속 주방용기 제조업,1,25992,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,수동식 식품 가공 기기 및 금속 주방용기 제조업,1,,,,
406,289908,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,"금속 파스너, 스프링 및 금속선 가공제품 제조업",볼트 및 너트류 제조업,1,25941,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2594,"금속 파스너, 스프링 및 금속선 가공제품 제조업",볼트 및 너트류 제조업,1,,,,
407,289910,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,"금속 파스너, 스프링 및 금속선 가공제품 제조업",그 외 금속 파스너 및 나사제품 제조업,1,25942,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2594,"금속 파스너, 스프링 및 금속선 가공제품 제조업",그 외 금속 파스너 및 나사제품 제조업,1,,,,
408,289913,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,"금속 파스너, 스프링 및 금속선 가공제품 제조업",금속 스프링 제조업,1,25943,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2594,"금속 파스너, 스프링 및 금속선 가공제품 제조업",금속 스프링 제조업,1,,,,
409,289914,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,피복 및 충전 용접봉 제조업,1,25995,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,피복 및 충전 용접봉 제조업,1,,,,
410,289915,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,그 외 기타 분류 안된 금속 가공제품 제조업,1,25999,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,그 외 기타 분류 안된 금속 가공제품 제조업,3,,사무실용 금속비품,,
411,289916,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,금속 위생용품 제조업,1,25993,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,금속 위생용품 제조업,1,,,,
412,289917,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,금속 표시판 제조업,1,25994,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,금속 표시판 제조업,1,,,,
413,289918,C,제조업,28,금속 가공제품 제조업; 기계 및 가구 제외,289,기타 금속 가공제품 제조업,2899,그 외 기타 금속 가공제품 제조업,그 외 기타 분류 안된 금속 가공제품 제조업,1,25999,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2599,그 외 기타 금속 가공제품 제조업,그 외 기타 분류 안된 금속 가공제품 제조업,3,,금고,,
414,291100,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2911,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,내연기관 제조업,1,29111,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2911,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,내연기관 제조업,1,,,,
415,291101,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2911,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,기타 기관 및 터빈 제조업,1,29119,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2911,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,기타 기관 및 터빈 제조업,1,,,,
416,291200,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2912,유압 기기 제조업,유압 기기 제조업,1,29120,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2912,유압 기기 제조업,유압 기기 제조업,1,,,,
